File-name,N,Sum,Num-of-runs,Mean-time(ms),Median-time(ms),Standard-deviation(ms)
../input/int_100.txt,100,1100214780,11,0.018705021251,0.015974044800,0.007475373891
../input/int_150.txt,150,-839957935,11,0.017903067849,0.015974044800,0.006429751300
../input/int_225.txt,225,2521574316,11,0.017556277188,0.015020370483,0.006560864067
../input/int_337.txt,337,3478527253,11,0.018466602672,0.015974044800,0.007569828286
../input/int_505.txt,505,-3255943702,11,0.018141486428,0.015974044800,0.006428867170
../input/int_757.txt,757,8558627445,11,0.019983811812,0.017166137695,0.008324065146
../input/int_1135.txt,1135,12262946476,11,0.021175904707,0.017881393433,0.007718149774
../input/int_1702.txt,1702,-9588993054,11,0.019376928156,0.017166137695,0.005938576477
../input/int_2553.txt,2553,27455592683,11,0.020829114047,0.018119812012,0.008758937073
../input/int_3829.txt,3829,41275149162,11,0.020634044300,0.018119812012,0.007459388209
../input/int_5743.txt,5743,-35596868849,11,0.020157207142,0.018119812012,0.005953177419
../input/int_8614.txt,8614,94147172997,11,0.019550323486,0.017881393433,0.005860443130
../input/int_12921.txt,12921,139756986164,11,0.020352276889,0.018119812012,0.005913811955
../input/int_19381.txt,19381,-118815509060,11,0.020915811712,0.019073486328,0.006155717385
../input/int_29071.txt,29071,316110502100,11,0.021457672119,0.019073486328,0.006617565254
../input/int_43606.txt,43606,473859972766,11,0.027721578425,0.023841857910,0.011186934544
../input/int_65409.txt,65409,-407229165275,11,0.036738135598,0.032186508179,0.014478685288
../input/int_98113.txt,98113,1060888525671,11,0.027093020352,0.024080276489,0.009702946504
../input/int_147169.txt,147169,1596563604060,11,0.029542229392,0.025987625122,0.012085942937
../input/int_220753.txt,220753,-1357573479578,11,0.036369670521,0.030040740967,0.020148659084
../input/int_331129.txt,331129,3590563539434,11,0.042265111750,0.036001205444,0.018546480252
../input/int_496693.txt,496693,5395743257383,11,0.052625482733,0.046014785767,0.020696076037
../input/int_745039.txt,745039,-4584541499629,11,0.070897015658,0.061035156250,0.032887122574
../input/int_1117558.txt,1117558,12120864695948,11,0.080715526234,0.077009201050,0.011116220490
../input/int_1676337.txt,1676337,18174057067033,11,0.088951804421,0.086069107056,0.009718272670
../input/int_2514505.txt,2514505,-15453814435550,11,0.088149851019,0.084877014160,0.010684286933
../input/int_3771757.txt,3771757,40913896985585,11,0.092419711026,0.088930130005,0.010839670075
../input/int_5657635.txt,5657635,61379413797806,11,0.099745663730,0.096082687378,0.011801730612
../input/int_8486452.txt,8486452,-52168339543694,11,0.110712918368,0.106096267700,0.011513555200
../input/int_10000000.txt,10000000,108438459168441,11,0.122330405495,0.111818313599,0.035125369378
../input/int_90000000.txt,90000000,976124459259439,11,0.650275837291,0.638961791992,0.035747582643
../input/int_170000000.txt,170000000,-1045009133281694,11,1.193003220992,1.182079315186,0.034829489443
../input/int_250000000.txt,250000000,2711090785176484,11,1.748583533547,1.738071441650,0.035429266314
../input/int_330000000.txt,330000000,3578813626013647,11,2.283898266879,2.273082733154,0.035615023324
../input/int_410000000.txt,410000000,-2520572426670966,11,2.828294580633,2.816200256348,0.035857090736
../input/int_490000000.txt,490000000,5313957255711694,11,3.368789499456,3.359794616699,0.030255701130
../input/int_570000000.txt,570000000,6181369220207249,11,3.913705999201,3.904819488525,0.029357468390
../input/int_650000000.txt,650000000,-3995846625628070,11,4.459901289506,4.451036453247,0.028583756395
../input/int_730000000.txt,730000000,7916462106004367,11,5.008264021440,4.998922348022,0.030796043100
../input/int_810000000.txt,810000000,8784257904348321,11,5.550536242398,5.542039871216,0.029131057322
../input/int_890000000.txt,890000000,-5470584779345515,11,6.096341393211,6.088972091675,0.027515911774
../input/int_970000000.txt,970000000,10519126697434509,11,6.637204777111,6.628036499023,0.029519525344
../input/int_1050000000.txt,1050000000,11386959708644217,11,7.183616811579,7.174968719482,0.029002537966
../input/int_1130000000.txt,1130000000,-6946584934663118,11,7.729075171731,7.719039916992,0.029333131953
../input/int_1210000000.txt,1210000000,13122000402721695,11,8.274901996959,8.265972137451,0.028967487199
../input/int_1290000000.txt,1290000000,13990205750418659,11,8.820338682695,8.810997009277,0.029529816869
../input/int_1370000000.txt,1370000000,-8421575046985826,11,9.361787275835,9.351968765259,0.030878256161
../input/int_1450000000.txt,1450000000,15724700708365467,11,9.930068796331,9.921789169312,0.029960231320
../input/int_1530000000.txt,1530000000,16592555078917334,11,10.451728647405,10.442972183228,0.029641881309
../input/int_1610000000.txt,1610000000,-9897471308255124,11,10.995214635676,10.985136032104,0.028673557073
../input/int_1690000000.txt,1690000000,18327255750132794,11,11.562824249268,11.535167694092,0.074121955086
../input/int_1770000000.txt,1770000000,19195504732872598,11,12.091571634466,12.082099914551,0.029808633310
../input/int_1850000000.txt,1850000000,-11373480598689655,11,12.633930553089,12.626886367798,0.028167187798
../input/int_1930000000.txt,1930000000,20930268839406724,11,15.694574876265,13.169050216675,8.357416333888
../input/int_1950000000.txt,1950000000,829194055168378909,11,13.311537829312,13.303041458130,0.030814948384
../input/int_1990000000.txt,1990000000,1923063093702983439,11,13.590921055187,13.582944869995,0.029099446858
